episode_counter,sim_step,sim_time,dt,dt_real_time,valid_actions,total_reward,machines_working,machines_changeover,machines_broken,machines_idle,processed_orders,transp_working,transp_walking,transp_handling,transp_idle,machines_total,selected_idle,forced_idle,threshold_waiting,finished_orders,order_waiting_time,alpha,inventory
2947,100,1259008.68304,420.17881,0.41641,100,77.96185,0.72844,0.0,0.13863,0.13293,49.0,0.74532,0.39071,0.35461,0.25468,1.0,0,0,0,49,333.37125,1.34111,50.99936
2948,100,1259469.31113,460.62809,0.38087,100,78.21175,0.73193,0.0,0.13857,0.1295,54.0,0.68349,0.34916,0.33433,0.31651,1.0,0,0,0,54,429.90098,1.51817,43.00247
2949,100,1259806.36249,337.05136,0.39621,100,78.73724,0.77363,0.0,0.10137,0.125,47.0,0.91579,0.47965,0.43614,0.08421,1.0,0,0,0,47,274.4212,0.99961,48.99982
2950,100,1260255.35704,448.99455,0.36243,100,88.85515,0.58057,0.0,0.38302,0.03641,50.0,0.68672,0.35264,0.33408,0.31328,1.0,0,0,0,50,260.59745,0.37965,49.00019
2951,100,1260721.49272,466.13568,0.34004,100,79.07022,0.68569,0.0,0.18931,0.125,51.0,0.70115,0.36649,0.33467,0.29885,1.0,0,0,4,52,433.28394,1.64914,49.0005
2952,100,1261176.1106,454.61789,0.33756,100,79.01123,0.84674,0.0,0.02826,0.125,55.0,0.69546,0.36111,0.33435,0.30454,1.0,0,0,1,51,371.38975,0.92809,48.00086
2953,100,1261562.07214,385.96154,0.40347,100,81.1287,0.75171,0.0,0.13927,0.10902,48.0,0.81355,0.4275,0.38605,0.18645,1.0,0,0,0,49,355.36651,1.15251,50.0
2954,100,1261899.8364,337.76426,0.37162,100,79.06835,0.78895,0.0,0.08605,0.125,50.0,0.92767,0.48357,0.4441,0.07233,1.0,0,0,0,50,286.84245,1.04857,49.99989
2955,100,1262332.2866,432.4502,0.37073,100,78.95048,0.7826,0.0,0.0924,0.125,50.0,0.72455,0.37769,0.34686,0.27545,1.0,0,0,0,50,299.89413,0.90221,50.0
2956,100,1262871.31746,539.03086,0.35323,100,78.93496,0.63414,0.0,0.24086,0.125,48.0,0.57974,0.30147,0.27828,0.42026,1.0,0,0,0,50,348.63057,1.29915,50.00028
2957,100,1263409.53009,538.21263,0.39377,100,78.94186,0.70845,0.0,0.16655,0.125,51.0,0.58217,0.30347,0.2787,0.41783,1.0,0,0,0,50,421.03317,1.2376,50.00025
2958,100,1263805.65561,396.12552,0.48572,100,84.33031,0.74886,0.0,0.18719,0.06396,49.0,0.77627,0.3976,0.37867,0.22373,1.0,0,0,0,50,349.14196,0.61523,49.99984
2959,100,1264257.47429,451.81868,0.37204,100,78.45743,0.72801,0.0,0.14699,0.125,52.0,0.72817,0.37626,0.35191,0.27183,1.0,0,0,6,53,420.22388,1.51585,49.99998
2960,100,1264742.56584,485.09155,0.43548,100,78.79324,0.74452,0.0,0.13048,0.125,53.0,0.64421,0.33499,0.30922,0.35579,1.0,0,0,0,50,357.73649,1.04183,50.00024
2961,100,1265231.36285,488.79702,0.36933,100,79.05921,0.69381,0.0,0.18119,0.125,48.0,0.63762,0.33074,0.30688,0.36238,1.0,0,0,0,50,409.31986,1.34776,50.00008
2962,100,1265784.60451,553.24166,0.46116,100,78.85665,0.79842,0.0,0.07659,0.125,54.0,0.5769,0.29674,0.28017,0.4231,1.0,0,0,2,53,451.04402,1.04861,46.00197
2963,100,1266199.54795,414.94344,0.37674,100,79.06086,0.81968,0.0,0.05532,0.125,47.0,0.74829,0.39162,0.35668,0.25171,1.0,0,0,0,48,356.37438,1.01152,50.00006
2964,100,1266541.33486,341.78691,0.40033,100,79.12677,0.875,0.0,0.0,0.125,49.0,0.91431,0.47544,0.43887,0.08569,1.0,0,0,0,50,320.95207,0.97107,49.99948
2965,100,1267068.87016,527.5353,0.40474,100,78.80636,0.76851,0.0,0.10649,0.125,52.0,0.59111,0.30488,0.28624,0.40889,1.0,0,0,0,51,371.98273,0.9426,48.00112
2966,100,1267558.92259,490.05243,0.33943,100,78.93515,0.72985,0.0,0.18888,0.125,49.0,0.63735,0.3333,0.30405,0.36265,1.04373,0,0,0,49,353.82895,1.1678,50.00018
2967,100,1268026.49044,467.56786,0.41638,100,81.52982,0.73818,0.0,0.11071,0.10529,51.0,0.68582,0.35645,0.32936,0.31418,0.95417,0,0,3,51,407.70733,1.016,50.99984
2968,100,1268658.78414,632.29369,0.41278,100,82.20254,0.66212,0.0,0.26506,0.07282,52.0,0.49054,0.25173,0.23881,0.50946,1.0,0,0,0,51,393.38003,0.66868,49.00089
2969,100,1269095.53406,436.74992,0.32257,100,84.03579,0.76616,0.0,0.1521,0.08174,52.0,0.71399,0.36825,0.34574,0.28601,1.0,0,0,0,51,435.90976,0.88724,47.00107
2970,100,1269438.13687,342.60281,0.45252,100,79.07502,0.86236,0.0,0.01264,0.125,51.0,0.95154,0.4962,0.45534,0.04846,1.0,0,0,4,52,367.75876,1.13811,47.00041
2971,100,1269860.8677,422.73084,0.33028,100,84.91119,0.75755,0.0,0.16447,0.07798,47.0,0.74082,0.38835,0.35247,0.25918,1.0,0,0,0,49,267.08818,0.56051,48.9999
2972,100,1270256.13436,395.26665,0.38348,100,81.15653,0.86201,0.0,0.02911,0.10888,52.0,0.79314,0.41111,0.38202,0.20686,1.0,0,0,0,51,343.94302,0.80694,47.00096
2973,100,1270763.74639,507.61203,0.40988,100,78.89854,0.68644,0.0,0.18856,0.125,48.0,0.61858,0.32505,0.29353,0.38142,1.0,0,0,0,49,345.9813,1.08811,49.00051
2974,100,1271335.91663,572.17024,0.4995,100,78.91994,0.50595,0.0,0.36905,0.125,50.0,0.53568,0.27527,0.26041,0.46432,1.0,0,0,0,49,320.217,1.89026,50.99987
2975,100,1271793.00378,457.08715,0.43211,100,78.99082,0.73547,0.0,0.14326,0.125,55.0,0.73764,0.38104,0.35661,0.26236,1.00373,0,0,8,55,541.55474,1.83402,49.00049
2976,100,1272406.96554,613.96176,0.33201,100,79.00405,0.67103,0.0,0.2012,0.125,51.0,0.53125,0.27553,0.25572,0.46875,0.99722,0,0,5,52,380.27572,1.16564,50.00033
2977,100,1272841.19236,434.22682,0.40794,100,84.8994,0.71592,0.0,0.21886,0.06521,55.0,0.73502,0.37807,0.35696,0.26498,1.0,0,0,2,53,405.92224,0.75351,46.00135
2978,100,1273201.75578,360.56343,0.52377,100,79.0655,0.78099,0.0,0.09401,0.125,48.0,0.87918,0.45762,0.42156,0.12082,1.0,0,0,3,49,316.73553,1.14627,50.99949
2979,100,1273761.617,559.86122,0.40503,100,80.29011,0.7584,0.0,0.13289,0.10871,51.0,0.56949,0.2962,0.27328,0.43051,1.0,0,0,2,51,391.80471,0.9156,50.99989
2980,100,1274096.26721,334.65021,0.35889,100,75.79861,0.73436,0.0,0.15601,0.14864,55.0,0.94875,0.48558,0.46317,0.05125,1.03901,0,0,0,55,327.99107,1.71756,41.00133
2981,100,1274573.55092,477.28371,0.37095,100,87.24283,0.83341,0.0,0.06642,0.07282,45.0,0.6537,0.34571,0.30799,0.3463,0.97265,0,0,1,46,333.88639,0.43002,49.99978
2982,100,1274962.14947,388.59855,0.44347,100,78.94558,0.73091,0.0,0.144,0.12509,50.0,0.80203,0.41602,0.386,0.19797,1.0,0,0,0,50,337.21168,1.16416,49.99967
2983,100,1275456.96822,494.81875,0.39114,100,79.97262,0.7171,0.0,0.16312,0.11978,57.0,0.63222,0.32503,0.30718,0.36778,1.0,0,0,0,52,393.65816,1.26705,46.00178
2984,100,1275890.78046,433.81223,0.37117,100,79.09353,0.59367,0.0,0.28133,0.125,46.0,0.71191,0.37074,0.34116,0.28809,1.0,0,0,0,48,343.77618,1.69415,49.99962
2985,100,1276354.23945,463.45899,0.43094,100,78.99824,0.69096,0.0,0.18404,0.125,48.0,0.67284,0.34703,0.32581,0.32716,1.0,0,0,0,51,338.21535,1.22348,48.0006
2986,100,1276841.31583,487.07638,0.44477,100,78.85294,0.77896,0.0,0.09604,0.125,50.0,0.64295,0.33705,0.30591,0.35705,1.0,0,0,0,49,417.61715,1.14011,50.00024
2987,100,1277456.68541,615.36958,0.39896,100,78.73857,0.61699,0.0,0.25801,0.125,50.0,0.5081,0.26271,0.24538,0.4919,1.0,0,0,1,50,394.23115,1.36533,50.99987
2988,100,1277884.9976,428.31219,0.42554,100,79.10269,0.79247,0.0,0.08253,0.125,54.0,0.7872,0.40663,0.38056,0.2128,1.0,0,0,8,55,498.11402,1.44692,49.00015
2989,100,1278317.63951,432.64191,0.40366,100,81.7601,0.80006,0.0,0.09221,0.10774,50.0,0.72269,0.37367,0.34902,0.27731,1.0,0,0,1,50,295.67154,0.80261,49.99996
2990,100,1278818.50801,500.8685,0.48461,100,80.92258,0.73031,0.0,0.15593,0.11376,51.0,0.62225,0.32277,0.29948,0.37775,1.0,0,0,0,50,355.31143,0.96227,50.00022
2991,100,1279247.97269,429.46468,0.33703,100,79.18177,0.67222,0.0,0.20278,0.125,50.0,0.72377,0.3745,0.34927,0.27623,1.0,0,0,0,50,325.945,1.32587,49.99986
2992,100,1279827.52459,579.5519,0.37933,100,85.87549,0.66559,0.0,0.26395,0.07046,53.0,0.56912,0.29477,0.27435,0.43088,1.0,0,0,6,53,502.27901,0.8693,50.00033
2993,100,1280326.62054,499.09595,0.33539,100,82.02073,0.70028,0.0,0.20509,0.09464,49.0,0.62613,0.32559,0.30054,0.37387,1.0,0,0,0,50,413.0064,1.08836,50.00016
2994,100,1280977.31591,650.69536,0.39251,100,79.0458,0.54877,0.0,0.32706,0.12416,52.0,0.49409,0.25742,0.23667,0.50591,1.0,0,0,3,51,417.15271,1.58006,50.99974
2995,100,1281522.1777,544.86179,0.43211,100,81.73993,0.54432,0.0,0.35484,0.10084,52.0,0.59373,0.30742,0.28631,0.40627,1.0,0,0,4,52,468.34667,2.02652,50.99973
2996,100,1281943.77038,421.59268,0.3706,100,83.38864,0.76638,0.0,0.14749,0.08613,54.0,0.79065,0.41114,0.37951,0.20935,1.0,0,0,6,54,457.26894,1.08332,49.00019
2997,100,1282413.33209,469.56172,0.34132,100,80.835,0.80557,0.0,0.09118,0.10325,51.0,0.66729,0.34784,0.31945,0.33271,1.0,0,0,0,50,391.9049,0.83578,49.00036
2998,100,1282929.1332,515.8011,0.51043,100,78.74555,0.74223,0.0,0.13277,0.125,48.0,0.60391,0.31504,0.28887,0.39609,1.0,0,0,0,49,363.26675,1.07848,50.99981
2999,100,1283499.56298,570.42979,0.42997,100,82.31269,0.6601,0.0,0.24225,0.09765,50.0,0.54345,0.28049,0.26296,0.45655,1.0,0,0,0,50,380.98606,0.88,50.99991
3000,100,1284178.31127,678.74829,0.38479,100,81.04546,0.53956,0.0,0.34899,0.11145,52.0,0.47588,0.24309,0.23278,0.52412,1.0,0,0,5,53,467.35387,1.69995,50.0004
3001,100,1284651.70355,473.39228,0.36971,100,79.89915,0.79988,0.0,0.08018,0.11994,54.0,0.70238,0.36439,0.33799,0.29762,1.0,0,0,7,53,569.86308,1.67325,50.99959
3002,100,1285036.91149,385.20794,0.431,100,92.13096,0.875,0.0,0.10741,0.01759,53.0,0.81428,0.41969,0.39459,0.18572,1.0,0,0,0,52,349.86973,0.12904,47.00097
3003,100,1285457.63676,420.72526,0.4288,100,94.42642,0.81521,0.0,0.18479,0.0,47.0,0.73603,0.38426,0.35177,0.26397,1.0,0,0,0,48,289.23572,0.0,50.9997
3004,100,1285879.35058,421.71382,0.43372,100,81.6902,0.7878,0.0,0.11815,0.09405,50.0,0.74537,0.38731,0.35806,0.25463,1.0,0,0,0,51,373.32963,0.87677,49.00038
3005,100,1286281.68264,402.33206,0.43874,100,78.86466,0.78829,0.0,0.08671,0.125,51.0,0.77216,0.40182,0.37034,0.22784,1.0,0,0,0,49,313.13175,0.95183,50.99965
3006,100,1286701.53908,419.85644,0.44979,100,78.92225,0.81056,0.0,0.06444,0.125,50.0,0.74668,0.38704,0.35965,0.25332,1.0,0,0,0,51,303.66135,0.88373,49.00021
3007,100,1287178.50001,476.96093,0.40725,100,84.60014,0.8231,0.0,0.09984,0.07706,49.0,0.65484,0.34245,0.31239,0.34516,1.0,0,0,0,49,367.78106,0.57875,50.99946
3008,100,1287545.0574,366.55739,0.40965,100,83.26802,0.81662,0.0,0.10568,0.0777,55.0,0.86162,0.43877,0.42285,0.13838,1.0,0,0,0,55,357.86101,0.76712,41.00161
3009,100,1287914.82046,369.76306,0.38377,100,77.43294,0.85889,0.0,0.00518,0.13593,45.0,0.83837,0.44623,0.39214,0.16163,1.0,0,0,0,45,235.50642,0.6714,50.9995
3010,100,1288311.08204,396.26158,0.43504,100,77.40923,0.69824,0.0,0.16586,0.1359,50.0,0.78652,0.40798,0.37854,0.21348,1.0,0,0,0,50,295.11727,1.19308,50.99944
3011,100,1288899.16714,588.0851,0.42277,100,88.32709,0.60584,0.0,0.32983,0.06433,50.0,0.52855,0.27349,0.25507,0.47145,1.0,0,0,0,50,443.66308,0.90521,50.99985
3012,100,1289270.9002,371.73306,0.37232,100,78.99987,0.74113,0.0,0.13387,0.125,51.0,0.84066,0.43714,0.40352,0.15934,1.0,0,0,0,50,366.6643,1.43373,50.99964
3013,100,1289707.48316,436.58296,0.39382,100,79.13638,0.82365,0.0,0.05135,0.125,49.0,0.71579,0.37221,0.34358,0.28421,1.0,0,0,0,50,327.1762,0.88551,50.99988
3014,100,1290099.37813,391.89496,0.41521,100,78.74624,0.76607,0.0,0.10893,0.125,50.0,0.79741,0.41465,0.38276,0.20259,1.0,0,0,0,50,331.8802,1.05754,50.99966
3015,100,1290625.69,526.31187,0.40079,100,80.4879,0.79498,0.0,0.08916,0.11586,51.0,0.589,0.304,0.285,0.411,1.0,0,0,0,50,360.06488,0.82934,50.99989
3016,100,1291142.27242,516.58242,0.40112,100,78.95975,0.82468,0.0,0.05032,0.125,50.0,0.6101,0.31779,0.29231,0.3899,1.0,0,0,0,51,437.10923,0.94574,49.00072
3017,100,1291560.52209,418.24968,0.31978,100,78.82841,0.6966,0.0,0.1784,0.125,52.0,0.74397,0.38055,0.36342,0.25603,1.0,0,0,0,52,361.33641,1.56417,45.0014
3018,100,1292025.02172,464.49963,0.49194,100,78.92708,0.73375,0.0,0.14125,0.125,47.0,0.6681,0.35163,0.31647,0.3319,1.0,0,0,0,47,358.37195,1.04796,50.99964
3019,100,1292517.51887,492.49715,0.42929,100,79.1048,0.79354,0.0,0.08146,0.125,54.0,0.64535,0.33672,0.30863,0.35465,1.0,0,0,0,52,436.46957,1.15033,47.00124
3020,100,1292922.03612,404.51725,0.39615,100,79.09312,0.81287,0.0,0.06213,0.125,46.0,0.75975,0.39141,0.36834,0.24025,1.0,0,0,0,49,324.04016,0.95871,49.00017
3021,100,1293310.87821,388.84209,0.35802,100,78.87073,0.73258,0.0,0.14242,0.125,50.0,0.80795,0.42219,0.38576,0.19205,1.0,0,0,0,50,325.52165,1.13262,49.0001
3022,100,1293753.64732,442.76911,0.43088,100,79.14833,0.66948,0.0,0.20552,0.125,50.0,0.70202,0.36324,0.33878,0.29798,1.0,0,0,0,50,348.75047,1.56642,49.00028
3023,100,1294189.28467,435.63735,0.47661,100,79.16953,0.7883,0.0,0.0867,0.125,50.0,0.72155,0.37493,0.34662,0.27845,1.0,0,0,1,50,315.64794,0.89717,50.0002
3024,100,1294633.52204,444.23738,0.43645,100,79.03563,0.87045,0.0,0.00455,0.125,57.0,0.73459,0.37893,0.35567,0.26541,1.0,0,0,4,54,354.92876,0.86952,46.00142
3025,100,1295062.91422,429.39218,0.41147,100,84.2605,0.74504,0.0,0.17393,0.08103,50.0,0.73204,0.38038,0.35166,0.26796,1.0,0,0,0,51,337.34558,0.76229,44.002
3026,100,1295554.84642,491.9322,0.48351,100,79.12213,0.70981,0.0,0.16519,0.125,46.0,0.64372,0.3388,0.30492,0.35628,1.0,0,0,2,48,355.5285,1.12164,50.00005
3027,100,1295996.00824,441.16182,0.43828,100,78.8528,0.82851,0.0,0.04649,0.125,54.0,0.72536,0.37401,0.35134,0.27464,1.0,0,0,3,52,395.38974,1.06097,49.00036
3028,100,1296404.27221,408.26396,0.40367,100,79.12419,0.82496,0.0,0.05004,0.125,48.0,0.76952,0.40211,0.36741,0.23048,1.0,0,0,0,50,349.86892,0.97992,49.00036
3029,100,1296816.49013,412.21792,0.41834,100,78.98802,0.82916,0.0,0.04584,0.125,53.0,0.7585,0.39219,0.36631,0.2415,1.0,0,0,0,51,336.64164,0.96118,47.00112
3030,100,1297199.64131,383.15118,0.40365,100,86.07637,0.7167,0.0,0.21024,0.07306,48.0,0.80821,0.42194,0.38627,0.19179,1.0,0,0,0,48,280.85852,0.64154,50.99948
3031,100,1297644.41543,444.77412,0.37441,100,78.93037,0.79266,0.0,0.08234,0.125,49.0,0.7026,0.36535,0.33725,0.2974,1.0,0,0,0,50,351.88732,1.03044,50.99983
3032,100,1298144.74681,500.33139,0.36776,100,78.83652,0.72844,0.0,0.14656,0.125,50.0,0.62125,0.32145,0.2998,0.37875,1.0,0,0,0,50,366.20882,1.15514,50.9999
3033,100,1298807.3158,662.56898,0.41409,100,79.101,0.65287,0.0,0.22213,0.125,52.0,0.49504,0.25658,0.23847,0.50496,1.0,0,0,5,53,430.949,1.21418,50.00033
3034,100,1299399.75235,592.43655,0.48187,100,80.66586,0.5802,0.0,0.30943,0.11037,54.0,0.53733,0.2757,0.26163,0.46267,1.0,0,0,3,52,524.84194,1.86024,49.00073
3035,100,1299842.09161,442.33925,0.38795,100,79.05826,0.8307,0.0,0.0443,0.125,51.0,0.74716,0.38997,0.35719,0.25284,1.0,0,0,6,52,468.88091,1.3274,50.99943
3036,100,1300340.26764,498.17603,0.33533,100,82.11616,0.70862,0.0,0.20765,0.08373,50.0,0.62227,0.32117,0.3011,0.37773,1.0,0,0,0,50,377.63206,0.76711,50.99971
3037,100,1300821.17763,480.90999,0.27078,100,79.06343,0.75078,0.0,0.12422,0.125,51.0,0.64496,0.33097,0.31399,0.35504,1.0,0,0,0,51,384.71488,1.15691,49.00051
3038,100,1301416.83491,595.65728,0.47683,100,82.0944,0.53021,0.0,0.36721,0.10258,49.0,0.52015,0.27001,0.25014,0.47985,1.0,0,0,0,49,346.64565,1.23213,50.99974
3039,100,1302012.08802,595.25311,0.43332,100,84.02763,0.65329,0.0,0.25698,0.08973,51.0,0.53143,0.27439,0.25703,0.46857,1.0,0,0,2,51,571.75246,1.38013,50.99993
3040,100,1302530.50958,518.42156,0.41319,100,84.37703,0.75523,0.0,0.15442,0.09036,52.0,0.62562,0.3247,0.30091,0.37438,1.0,0,0,4,52,499.79027,1.07569,50.99985
3041,100,1302951.37722,420.86764,0.3854,100,79.85301,0.87348,0.0,0.00962,0.1169,50.0,0.74449,0.38809,0.35641,0.25551,1.0,0,0,0,50,346.76131,0.75506,50.99978
3042,100,1303266.54389,315.16667,0.40993,100,79.0946,0.875,0.0,0.0,0.125,50.0,1.0,0.52089,0.47911,0.0,1.0,0,0,0,51,286.079,0.93059,48.99972
3043,100,1303803.17545,536.63156,0.38732,100,79.07048,0.7345,0.0,0.1405,0.125,50.0,0.58234,0.30281,0.27952,0.41766,1.0,0,0,0,50,330.63239,0.91498,49.00067
3044,100,1304354.41418,551.23874,0.40892,100,85.44068,0.66078,0.0,0.27292,0.0663,50.0,0.55904,0.28874,0.2703,0.44096,1.0,0,0,0,49,387.80132,0.67271,50.99986
3045,100,1304898.86078,544.4466,0.34237,100,86.53817,0.71012,0.0,0.22508,0.06481,53.0,0.59939,0.30918,0.2902,0.40061,1.0,0,0,5,53,480.62667,0.75104,50.00035
3046,100,1305323.33834,424.47756,0.47551,100,89.01907,0.7653,0.0,0.19096,0.04373,49.0,0.73227,0.3789,0.35338,0.26773,1.0,0,0,0,50,357.45392,0.40239,49.99994
3047,100,1305872.98195,549.64361,0.34163,100,78.86523,0.61182,0.0,0.26318,0.125,52.0,0.58553,0.30171,0.28382,0.41447,1.0,0,0,4,52,447.93783,1.68586,50.00029
3048,100,1306432.25308,559.27112,0.40307,100,88.32971,0.707,0.0,0.24992,0.04308,50.0,0.56025,0.29205,0.26821,0.43975,1.0,0,0,0,50,441.87341,0.45418,50.00023
3049,100,1306949.3375,517.08442,0.42906,100,79.3127,0.76014,0.0,0.12244,0.11742,56.0,0.63819,0.32877,0.30943,0.36181,1.0,0,0,5,55,479.65774,1.2438,45.00205
3050,100,1307298.70438,349.36688,0.44384,100,79.04806,0.8096,0.0,0.0654,0.125,48.0,0.89209,0.46274,0.42935,0.10791,1.0,0,0,1,49,305.69428,1.16437,48.0002
3051,100,1307750.74392,452.03954,0.45189,100,78.57094,0.71257,0.0,0.16243,0.125,53.0,0.68762,0.35579,0.33183,0.31238,1.0,0,0,0,50,288.36395,0.95039,48.0009
3052,100,1308432.445,681.70108,0.40102,100,80.61866,0.60691,0.0,0.28189,0.1112,46.0,0.45695,0.23837,0.21857,0.54305,1.0,0,0,0,49,432.71757,1.16654,50.00031
3053,100,1308915.68663,483.24163,0.43831,100,80.28368,0.75937,0.0,0.13276,0.10787,53.0,0.65633,0.33972,0.31661,0.34367,1.0,0,0,2,51,509.89154,1.2406,50.00017
3054,100,1309458.79351,543.10688,0.39539,100,84.59524,0.72253,0.0,0.19838,0.07909,49.0,0.58337,0.30534,0.27803,0.41663,1.0,0,0,1,50,452.31953,0.81559,50.99987
3055,100,1310063.14632,604.35281,0.45508,100,86.35076,0.66211,0.0,0.26549,0.07239,50.0,0.51432,0.26612,0.2482,0.48568,1.0,0,0,0,50,462.65728,0.86664,50.99987
3056,100,1310684.12712,620.9808,0.40919,100,89.08581,0.56487,0.0,0.40347,0.03166,50.0,0.5035,0.26034,0.24316,0.4965,1.0,0,0,0,51,422.71185,0.40102,49.00083
3057,100,1311157.79346,473.66634,0.3269,100,86.90054,0.71408,0.0,0.23435,0.05157,54.0,0.68367,0.35011,0.33357,0.31633,1.0,0,0,5,53,569.96386,0.86057,48.0009
3058,100,1311582.15367,424.36021,0.51931,100,87.36574,0.76244,0.0,0.18346,0.0541,49.0,0.73444,0.38097,0.35347,0.26556,1.0,0,0,1,49,341.8665,0.45036,50.99963
3059,100,1311942.32163,360.16795,0.36946,100,86.20447,0.7859,0.0,0.14081,0.07329,50.0,0.86349,0.44424,0.41925,0.13651,1.0,0,0,0,51,331.45959,0.70275,48.99971
3060,100,1312346.96937,404.64774,0.3927,100,94.42385,0.82008,0.0,0.17955,0.00037,50.0,0.76981,0.40158,0.36822,0.23019,1.0,0,0,0,49,282.4149,0.00241,50.99963
3061,100,1312779.53739,432.56802,0.37602,100,86.02093,0.78452,0.0,0.1637,0.05178,50.0,0.70894,0.36218,0.34677,0.29106,1.0,0,0,0,50,348.2198,0.40762,50.99977
3062,100,1313273.83711,494.29972,0.39658,100,78.85769,0.73243,0.0,0.14257,0.125,50.0,0.63052,0.32706,0.30346,0.36948,1.0,0,0,0,50,357.90693,1.13472,50.99978
3063,100,1313871.91354,598.07644,0.37025,100,79.05672,0.65536,0.0,0.21964,0.125,50.0,0.52279,0.27031,0.25248,0.47721,1.0,0,0,0,51,405.74165,1.22695,49.0008
3064,100,1314353.90117,481.98762,0.35025,100,79.16156,0.75074,0.0,0.12426,0.125,51.0,0.63971,0.3285,0.31121,0.36029,1.0,0,0,0,50,532.31756,1.57951,49.00045
3065,100,1314763.53379,409.63262,0.38932,100,85.0807,0.7323,0.0,0.18377,0.08392,50.0,0.75922,0.39059,0.36862,0.24078,1.0,0,0,0,51,302.40962,0.75681,47.0009
3066,100,1315230.38279,466.849,0.44174,100,91.72293,0.71993,0.0,0.25642,0.02365,49.0,0.66902,0.34986,0.31916,0.33098,1.0,0,0,0,49,276.56993,0.162,49.00037
3067,100,1315648.14991,417.76712,0.37596,100,78.97767,0.79366,0.0,0.08184,0.1245,55.0,0.78991,0.40693,0.38299,0.21009,1.0,0,0,6,54,468.12327,1.57959,47.00102
3068,100,1316043.71204,395.56213,0.28298,100,82.94573,0.875,0.0,0.03368,0.09132,49.0,0.7917,0.41502,0.37668,0.2083,1.0,0,0,0,49,278.9668,0.48541,49.00028
3069,100,1316489.35128,445.63925,0.37594,100,81.99335,0.83595,0.0,0.05657,0.10748,49.0,0.70087,0.36651,0.33435,0.29913,1.0,0,0,0,49,322.74417,0.769,50.99971
3070,100,1316821.81806,332.46677,0.42945,100,78.89023,0.66477,0.0,0.21023,0.125,51.0,0.94796,0.49378,0.45418,0.05204,1.0,0,0,0,51,266.70041,1.29545,48.99981
3071,100,1317384.5118,562.69374,0.40714,100,79.1378,0.59297,0.0,0.28203,0.125,52.0,0.55566,0.28731,0.26835,0.44434,1.0,0,0,1,50,384.59358,1.66569,50.00035
3072,100,1317839.63516,455.12336,0.37815,100,79.83209,0.76849,0.0,0.12771,0.11962,49.0,0.68919,0.35522,0.33398,0.31081,1.01582,0,0,1,51,453.87537,1.28201,49.00048
3073,100,1318216.74235,377.10719,0.36775,100,78.97959,0.81217,0.0,0.04374,0.125,54.0,0.83177,0.4287,0.40307,0.16823,0.98091,0,0,0,52,346.48956,1.11006,45.00097
3074,100,1318664.31628,447.57393,0.49341,100,78.34959,0.69878,0.0,0.17219,0.12903,47.0,0.68443,0.35376,0.33067,0.31557,1.0,0,0,0,48,264.1388,0.95955,48.99992
3075,100,1319025.08739,360.77111,0.37176,100,81.1883,0.74978,0.0,0.14088,0.10934,50.0,0.85419,0.44118,0.413,0.14581,1.0,0,0,0,49,325.01126,1.05925,50.99964
3076,100,1319528.34751,503.26012,0.42353,100,78.52321,0.64993,0.0,0.25145,0.125,49.0,0.61863,0.31462,0.30402,0.38137,1.02638,0,0,2,51,350.7407,1.37479,50.99987
3077,100,1320041.7142,513.36669,0.40337,100,82.7591,0.65156,0.0,0.22989,0.09268,50.0,0.6071,0.31491,0.29219,0.3929,0.97414,0,0,0,50,416.2344,1.11813,50.99982
3078,100,1320721.18571,679.47151,0.35044,100,80.35287,0.48573,0.0,0.40144,0.11283,50.0,0.45501,0.23425,0.22076,0.54499,1.0,0,0,0,50,376.87301,1.6945,50.99993
3079,100,1321442.12138,720.93567,0.38624,100,78.72535,0.55501,0.0,0.31999,0.125,57.0,0.48779,0.25199,0.2358,0.51221,1.0,0,0,13,57,731.88014,2.93769,50.00034
3080,100,1321989.07324,546.95186,0.3872,100,79.03107,0.71508,0.0,0.15992,0.125,53.0,0.58476,0.3032,0.28156,0.41524,1.0,0,0,2,52,421.87797,1.25305,48.00106
3081,100,1322473.53389,484.46065,0.38905,100,79.16002,0.7415,0.0,0.1335,0.125,48.0,0.64505,0.33542,0.30962,0.35495,1.0,0,0,0,50,468.50666,1.29046,48.00079
3082,100,1322853.45622,379.92233,0.485,100,78.82611,0.79419,0.0,0.07985,0.12596,56.0,0.83219,0.43211,0.40008,0.16781,1.0,0,0,0,52,369.13732,1.31758,44.00146
3083,100,1323194.50515,341.04893,0.38883,100,75.13665,0.78066,0.0,0.06379,0.15554,45.0,0.91531,0.48136,0.43396,0.08469,1.0,0,0,0,48,265.05431,1.19824,48.00018
3084,100,1323632.47057,437.96542,0.36682,100,79.08528,0.875,0.0,0.0,0.125,48.0,0.71505,0.37484,0.34021,0.28495,1.0,0,0,0,49,296.61873,0.76281,50.00015
3085,100,1324065.01495,432.54438,0.41433,100,78.8469,0.76296,0.0,0.12275,0.125,50.0,0.71669,0.3699,0.34679,0.28331,1.01072,0,0,0,50,323.6767,0.97066,50.00008
3086,100,1324515.61343,450.59849,0.45369,100,78.89581,0.6239,0.0,0.24081,0.125,55.0,0.71534,0.37358,0.34177,0.28466,0.98971,0,0,2,52,352.71081,1.63759,48.00057
3087,100,1324968.35671,452.74328,0.364,100,80.71083,0.85734,0.0,0.03008,0.11258,47.0,0.68619,0.35708,0.3291,0.31381,1.0,0,0,0,49,373.11899,0.78449,50.00007
